match_id,dataset_id,treatment,session,round,player_1_id,player_2_id,player_1_choice,player_2_choice
Feltovich et al._ 2012_203,Feltovich et al._ 2012,1,12,28,Feltovich et al._ 2012_55,Feltovich et al._ 2012_66,1,3
Feltovich et al._ 2012_204,Feltovich et al._ 2012,1,12,28,Feltovich et al._ 2012_56,Feltovich et al._ 2012_64,2,4
Feltovich et al._ 2012_205,Feltovich et al._ 2012,1,12,28,Feltovich et al._ 2012_57,Feltovich et al._ 2012_65,1,3
Feltovich et al._ 2012_206,Feltovich et al._ 2012,1,12,28,Feltovich et al._ 2012_58,Feltovich et al._ 2012_68,2,3
Feltovich et al._ 2012_207,Feltovich et al._ 2012,1,12,28,Feltovich et al._ 2012_60,Feltovich et al._ 2012_67,2,4
Feltovich et al._ 2012_208,Feltovich et al._ 2012,1,12,28,Feltovich et al._ 2012_61,Feltovich et al._ 2012_72,1,4
Feltovich et al._ 2012_209,Feltovich et al._ 2012,1,12,28,Feltovich et al._ 2012_62,Feltovich et al._ 2012_69,2,4
Feltovich et al._ 2012_210,Feltovich et al._ 2012,1,12,28,Feltovich et al._ 2012_63,Feltovich et al._ 2012_71,2,4
Feltovich et al._ 2012_211,Feltovich et al._ 2012,1,12,29,Feltovich et al._ 2012_53,Feltovich et al._ 2012_57,2,3
Feltovich et al._ 2012_212,Feltovich et al._ 2012,1,12,29,Feltovich et al._ 2012_54,Feltovich et al._ 2012_64,2,3
Feltovich et al._ 2012_213,Feltovich et al._ 2012,1,12,29,Feltovich et al._ 2012_55,Feltovich et al._ 2012_69,1,4
Feltovich et al._ 2012_214,Feltovich et al._ 2012,1,12,29,Feltovich et al._ 2012_56,Feltovich et al._ 2012_65,1,4
Feltovich et al._ 2012_215,Feltovich et al._ 2012,1,12,29,Feltovich et al._ 2012_58,Feltovich et al._ 2012_72,1,3
Feltovich et al._ 2012_216,Feltovich et al._ 2012,1,12,29,Feltovich et al._ 2012_59,Feltovich et al._ 2012_66,1,4
Feltovich et al._ 2012_217,Feltovich et al._ 2012,1,12,29,Feltovich et al._ 2012_60,Feltovich et al._ 2012_70,2,3
Feltovich et al._ 2012_218,Feltovich et al._ 2012,1,12,29,Feltovich et al._ 2012_61,Feltovich et al._ 2012_71,2,3
Feltovich et al._ 2012_219,Feltovich et al._ 2012,1,12,29,Feltovich et al._ 2012_62,Feltovich et al._ 2012_67,2,3
Feltovich et al._ 2012_220,Feltovich et al._ 2012,1,12,29,Feltovich et al._ 2012_63,Feltovich et al._ 2012_68,1,4
Feltovich et al._ 2012_221,Feltovich et al._ 2012,1,12,3,Feltovich et al._ 2012_53,Feltovich et al._ 2012_56,1,4
Feltovich et al._ 2012_222,Feltovich et al._ 2012,1,12,3,Feltovich et al._ 2012_54,Feltovich et al._ 2012_68,1,3
Feltovich et al._ 2012_223,Feltovich et al._ 2012,1,12,3,Feltovich et al._ 2012_55,Feltovich et al._ 2012_66,2,4
Feltovich et al._ 2012_224,Feltovich et al._ 2012,1,12,3,Feltovich et al._ 2012_57,Feltovich et al._ 2012_71,2,3
Feltovich et al._ 2012_225,Feltovich et al._ 2012,1,12,3,Feltovich et al._ 2012_58,Feltovich et al._ 2012_67,2,3
Feltovich et al._ 2012_226,Feltovich et al._ 2012,1,12,3,Feltovich et al._ 2012_59,Feltovich et al._ 2012_65,1,3
Feltovich et al._ 2012_227,Feltovich et al._ 2012,1,12,3,Feltovich et al._ 2012_60,Feltovich et al._ 2012_72,2,4
Feltovich et al._ 2012_228,Feltovich et al._ 2012,1,12,3,Feltovich et al._ 2012_61,Feltovich et al._ 2012_70,2,3
Feltovich et al._ 2012_229,Feltovich et al._ 2012,1,12,3,Feltovich et al._ 2012_62,Feltovich et al._ 2012_64,1,4
Feltovich et al._ 2012_230,Feltovich et al._ 2012,1,12,3,Feltovich et al._ 2012_63,Feltovich et al._ 2012_69,1,3
Feltovich et al._ 2012_231,Feltovich et al._ 2012,1,12,30,Feltovich et al._ 2012_53,Feltovich et al._ 2012_62,2,3
Feltovich et al._ 2012_232,Feltovich et al._ 2012,1,12,30,Feltovich et al._ 2012_54,Feltovich et al._ 2012_67,1,4
Feltovich et al._ 2012_233,Feltovich et al._ 2012,1,12,30,Feltovich et al._ 2012_55,Feltovich et al._ 2012_69,2,3
Feltovich et al._ 2012_234,Feltovich et al._ 2012,1,12,30,Feltovich et al._ 2012_56,Feltovich et al._ 2012_72,2,4
Feltovich et al._ 2012_235,Feltovich et al._ 2012,1,12,30,Feltovich et al._ 2012_57,Feltovich et al._ 2012_66,2,3
Feltovich et al._ 2012_236,Feltovich et al._ 2012,1,12,30,Feltovich et al._ 2012_58,Feltovich et al._ 2012_65,1,3
Feltovich et al._ 2012_237,Feltovich et al._ 2012,1,12,30,Feltovich et al._ 2012_59,Feltovich et al._ 2012_68,1,3
Feltovich et al._ 2012_238,Feltovich et al._ 2012,1,12,30,Feltovich et al._ 2012_60,Feltovich et al._ 2012_64,2,4
Feltovich et al._ 2012_239,Feltovich et al._ 2012,1,12,30,Feltovich et al._ 2012_61,Feltovich et al._ 2012_71,2,4
Feltovich et al._ 2012_240,Feltovich et al._ 2012,1,12,30,Feltovich et al._ 2012_63,Feltovich et al._ 2012_70,2,3
Feltovich et al._ 2012_241,Feltovich et al._ 2012,1,12,31,Feltovich et al._ 2012_53,Feltovich et al._ 2012_55,2,4
Feltovich et al._ 2012_242,Feltovich et al._ 2012,1,12,31,Feltovich et al._ 2012_54,Feltovich et al._ 2012_70,2,3
Feltovich et al._ 2012_243,Feltovich et al._ 2012,1,12,31,Feltovich et al._ 2012_56,Feltovich et al._ 2012_67,2,4
Feltovich et al._ 2012_244,Feltovich et al._ 2012,1,12,31,Feltovich et al._ 2012_57,Feltovich et al._ 2012_71,2,3
Feltovich et al._ 2012_245,Feltovich et al._ 2012,1,12,31,Feltovich et al._ 2012_58,Feltovich et al._ 2012_66,1,3
Feltovich et al._ 2012_246,Feltovich et al._ 2012,1,12,31,Feltovich et al._ 2012_59,Feltovich et al._ 2012_68,1,3
Feltovich et al._ 2012_247,Feltovich et al._ 2012,1,12,31,Feltovich et al._ 2012_60,Feltovich et al._ 2012_69,1,4
Feltovich et al._ 2012_248,Feltovich et al._ 2012,1,12,31,Feltovich et al._ 2012_61,Feltovich et al._ 2012_72,2,3
Feltovich et al._ 2012_249,Feltovich et al._ 2012,1,12,31,Feltovich et al._ 2012_62,Feltovich et al._ 2012_65,1,3
Feltovich et al._ 2012_250,Feltovich et al._ 2012,1,12,31,Feltovich et al._ 2012_63,Feltovich et al._ 2012_64,2,3
Feltovich et al._ 2012_251,Feltovich et al._ 2012,1,12,32,Feltovich et al._ 2012_53,Feltovich et al._ 2012_55,2,3
Feltovich et al._ 2012_252,Feltovich et al._ 2012,1,12,32,Feltovich et al._ 2012_54,Feltovich et al._ 2012_71,2,3
Feltovich et al._ 2012_253,Feltovich et al._ 2012,1,12,32,Feltovich et al._ 2012_56,Feltovich et al._ 2012_70,2,4
Feltovich et al._ 2012_254,Feltovich et al._ 2012,1,12,32,Feltovich et al._ 2012_57,Feltovich et al._ 2012_72,1,4
Feltovich et al._ 2012_255,Feltovich et al._ 2012,1,12,32,Feltovich et al._ 2012_58,Feltovich et al._ 2012_65,1,4
Feltovich et al._ 2012_256,Feltovich et al._ 2012,1,12,32,Feltovich et al._ 2012_59,Feltovich et al._ 2012_64,2,4
Feltovich et al._ 2012_257,Feltovich et al._ 2012,1,12,32,Feltovich et al._ 2012_60,Feltovich et al._ 2012_69,2,3
Feltovich et al._ 2012_258,Feltovich et al._ 2012,1,12,32,Feltovich et al._ 2012_61,Feltovich et al._ 2012_66,1,4
Feltovich et al._ 2012_259,Feltovich et al._ 2012,1,12,32,Feltovich et al._ 2012_62,Feltovich et al._ 2012_67,2,3
Feltovich et al._ 2012_260,Feltovich et al._ 2012,1,12,32,Feltovich et al._ 2012_63,Feltovich et al._ 2012_68,2,3
Feltovich et al._ 2012_261,Feltovich et al._ 2012,1,12,33,Feltovich et al._ 2012_53,Feltovich et al._ 2012_57,2,4
Feltovich et al._ 2012_262,Feltovich et al._ 2012,1,12,33,Feltovich et al._ 2012_54,Feltovich et al._ 2012_72,2,4
Feltovich et al._ 2012_263,Feltovich et al._ 2012,1,12,33,Feltovich et al._ 2012_55,Feltovich et al._ 2012_69,1,4
Feltovich et al._ 2012_264,Feltovich et al._ 2012,1,12,33,Feltovich et al._ 2012_56,Feltovich et al._ 2012_68,2,4
Feltovich et al._ 2012_265,Feltovich et al._ 2012,1,12,33,Feltovich et al._ 2012_58,Feltovich et al._ 2012_65,1,3
Feltovich et al._ 2012_266,Feltovich et al._ 2012,1,12,33,Feltovich et al._ 2012_59,Feltovich et al._ 2012_64,2,3
Feltovich et al._ 2012_267,Feltovich et al._ 2012,1,12,33,Feltovich et al._ 2012_60,Feltovich et al._ 2012_66,2,3
Feltovich et al._ 2012_268,Feltovich et al._ 2012,1,12,33,Feltovich et al._ 2012_61,Feltovich et al._ 2012_67,2,3
Feltovich et al._ 2012_269,Feltovich et al._ 2012,1,12,33,Feltovich et al._ 2012_62,Feltovich et al._ 2012_70,2,3
Feltovich et al._ 2012_270,Feltovich et al._ 2012,1,12,33,Feltovich et al._ 2012_63,Feltovich et al._ 2012_71,2,4
Feltovich et al._ 2012_271,Feltovich et al._ 2012,1,12,34,Feltovich et al._ 2012_53,Feltovich et al._ 2012_56,2,4
Feltovich et al._ 2012_272,Feltovich et al._ 2012,1,12,34,Feltovich et al._ 2012_54,Feltovich et al._ 2012_64,1,4
Feltovich et al._ 2012_273,Feltovich et al._ 2012,1,12,34,Feltovich et al._ 2012_55,Feltovich et al._ 2012_72,1,3
Feltovich et al._ 2012_274,Feltovich et al._ 2012,1,12,34,Feltovich et al._ 2012_57,Feltovich et al._ 2012_71,2,3
Feltovich et al._ 2012_275,Feltovich et al._ 2012,1,12,34,Feltovich et al._ 2012_58,Feltovich et al._ 2012_68,1,4
Feltovich et al._ 2012_276,Feltovich et al._ 2012,1,12,34,Feltovich et al._ 2012_59,Feltovich et al._ 2012_70,2,4
Feltovich et al._ 2012_277,Feltovich et al._ 2012,1,12,34,Feltovich et al._ 2012_60,Feltovich et al._ 2012_65,1,4
Feltovich et al._ 2012_278,Feltovich et al._ 2012,1,12,34,Feltovich et al._ 2012_61,Feltovich et al._ 2012_66,1,4
Feltovich et al._ 2012_279,Feltovich et al._ 2012,1,12,34,Feltovich et al._ 2012_62,Feltovich et al._ 2012_69,2,3
Feltovich et al._ 2012_280,Feltovich et al._ 2012,1,12,34,Feltovich et al._ 2012_63,Feltovich et al._ 2012_67,1,3
Feltovich et al._ 2012_281,Feltovich et al._ 2012,1,12,35,Feltovich et al._ 2012_53,Feltovich et al._ 2012_63,2,3
Feltovich et al._ 2012_282,Feltovich et al._ 2012,1,12,35,Feltovich et al._ 2012_54,Feltovich et al._ 2012_65,1,3
Feltovich et al._ 2012_283,Feltovich et al._ 2012,1,12,35,Feltovich et al._ 2012_55,Feltovich et al._ 2012_64,2,4
Feltovich et al._ 2012_284,Feltovich et al._ 2012,1,12,35,Feltovich et al._ 2012_56,Feltovich et al._ 2012_66,2,4
Feltovich et al._ 2012_285,Feltovich et al._ 2012,1,12,35,Feltovich et al._ 2012_57,Feltovich et al._ 2012_72,1,3
Feltovich et al._ 2012_286,Feltovich et al._ 2012,1,12,35,Feltovich et al._ 2012_58,Feltovich et al._ 2012_68,2,3
Feltovich et al._ 2012_287,Feltovich et al._ 2012,1,12,35,Feltovich et al._ 2012_59,Feltovich et al._ 2012_71,2,4
Feltovich et al._ 2012_288,Feltovich et al._ 2012,1,12,35,Feltovich et al._ 2012_60,Feltovich et al._ 2012_67,1,4
Feltovich et al._ 2012_289,Feltovich et al._ 2012,1,12,35,Feltovich et al._ 2012_61,Feltovich et al._ 2012_69,1,3
Feltovich et al._ 2012_290,Feltovich et al._ 2012,1,12,35,Feltovich et al._ 2012_62,Feltovich et al._ 2012_70,2,3
Feltovich et al._ 2012_291,Feltovich et al._ 2012,1,12,36,Feltovich et al._ 2012_53,Feltovich et al._ 2012_60,2,3
Feltovich et al._ 2012_292,Feltovich et al._ 2012,1,12,36,Feltovich et al._ 2012_54,Feltovich et al._ 2012_68,1,4
Feltovich et al._ 2012_293,Feltovich et al._ 2012,1,12,36,Feltovich et al._ 2012_55,Feltovich et al._ 2012_66,2,3
Feltovich et al._ 2012_294,Feltovich et al._ 2012,1,12,36,Feltovich et al._ 2012_56,Feltovich et al._ 2012_69,2,4
Feltovich et al._ 2012_295,Feltovich et al._ 2012,1,12,36,Feltovich et al._ 2012_57,Feltovich et al._ 2012_64,1,4
Feltovich et al._ 2012_296,Feltovich et al._ 2012,1,12,36,Feltovich et al._ 2012_58,Feltovich et al._ 2012_70,2,4
Feltovich et al._ 2012_297,Feltovich et al._ 2012,1,12,36,Feltovich et al._ 2012_59,Feltovich et al._ 2012_65,1,4
Feltovich et al._ 2012_298,Feltovich et al._ 2012,1,12,36,Feltovich et al._ 2012_61,Feltovich et al._ 2012_72,2,4
Feltovich et al._ 2012_299,Feltovich et al._ 2012,1,12,36,Feltovich et al._ 2012_62,Feltovich et al._ 2012_71,2,3
Feltovich et al._ 2012_300,Feltovich et al._ 2012,1,12,36,Feltovich et al._ 2012_63,Feltovich et al._ 2012_67,2,3
Feltovich et al._ 2012_301,Feltovich et al._ 2012,1,12,37,Feltovich et al._ 2012_53,Feltovich et al._ 2012_57,2,3
Feltovich et al._ 2012_302,Feltovich et al._ 2012,1,12,37,Feltovich et al._ 2012_54,Feltovich et al._ 2012_71,2,4
Feltovich et al._ 2012_303,Feltovich et al._ 2012,1,12,37,Feltovich et al._ 2012_55,Feltovich et al._ 2012_68,1,4
Feltovich et al._ 2012_304,Feltovich et al._ 2012,1,12,37,Feltovich et al._ 2012_56,Feltovich et al._ 2012_65,1,4
Feltovich et al._ 2012_305,Feltovich et al._ 2012,1,12,37,Feltovich et al._ 2012_58,Feltovich et al._ 2012_69,1,4
Feltovich et al._ 2012_306,Feltovich et al._ 2012,1,12,37,Feltovich et al._ 2012_59,Feltovich et al._ 2012_67,1,3
Feltovich et al._ 2012_307,Feltovich et al._ 2012,1,12,37,Feltovich et al._ 2012_60,Feltovich et al._ 2012_72,2,3
Feltovich et al._ 2012_308,Feltovich et al._ 2012,1,12,37,Feltovich et al._ 2012_61,Feltovich et al._ 2012_66,1,3
Feltovich et al._ 2012_309,Feltovich et al._ 2012,1,12,37,Feltovich et al._ 2012_62,Feltovich et al._ 2012_70,2,3
Feltovich et al._ 2012_310,Feltovich et al._ 2012,1,12,37,Feltovich et al._ 2012_63,Feltovich et al._ 2012_64,2,4
Feltovich et al._ 2012_311,Feltovich et al._ 2012,1,12,38,Feltovich et al._ 2012_53,Feltovich et al._ 2012_57,2,3
Feltovich et al._ 2012_312,Feltovich et al._ 2012,1,12,38,Feltovich et al._ 2012_54,Feltovich et al._ 2012_68,1,4
Feltovich et al._ 2012_313,Feltovich et al._ 2012,1,12,38,Feltovich et al._ 2012_55,Feltovich et al._ 2012_65,1,3
Feltovich et al._ 2012_314,Feltovich et al._ 2012,1,12,38,Feltovich et al._ 2012_56,Feltovich et al._ 2012_72,2,4
Feltovich et al._ 2012_315,Feltovich et al._ 2012,1,12,38,Feltovich et al._ 2012_58,Feltovich et al._ 2012_66,1,3
Feltovich et al._ 2012_316,Feltovich et al._ 2012,1,12,38,Feltovich et al._ 2012_59,Feltovich et al._ 2012_70,2,3
Feltovich et al._ 2012_317,Feltovich et al._ 2012,1,12,38,Feltovich et al._ 2012_60,Feltovich et al._ 2012_69,2,4
Feltovich et al._ 2012_318,Feltovich et al._ 2012,1,12,38,Feltovich et al._ 2012_61,Feltovich et al._ 2012_67,1,3
Feltovich et al._ 2012_319,Feltovich et al._ 2012,1,12,38,Feltovich et al._ 2012_62,Feltovich et al._ 2012_64,1,3
Feltovich et al._ 2012_320,Feltovich et al._ 2012,1,12,38,Feltovich et al._ 2012_63,Feltovich et al._ 2012_71,2,3
Feltovich et al._ 2012_321,Feltovich et al._ 2012,1,12,39,Feltovich et al._ 2012_53,Feltovich et al._ 2012_63,2,4
Feltovich et al._ 2012_322,Feltovich et al._ 2012,1,12,39,Feltovich et al._ 2012_54,Feltovich et al._ 2012_64,2,4
Feltovich et al._ 2012_323,Feltovich et al._ 2012,1,12,39,Feltovich et al._ 2012_55,Feltovich et al._ 2012_72,2,4
Feltovich et al._ 2012_324,Feltovich et al._ 2012,1,12,39,Feltovich et al._ 2012_56,Feltovich et al._ 2012_70,2,4
Feltovich et al._ 2012_325,Feltovich et al._ 2012,1,12,39,Feltovich et al._ 2012_57,Feltovich et al._ 2012_65,1,4
Feltovich et al._ 2012_326,Feltovich et al._ 2012,1,12,39,Feltovich et al._ 2012_58,Feltovich et al._ 2012_67,1,3
Feltovich et al._ 2012_327,Feltovich et al._ 2012,1,12,39,Feltovich et al._ 2012_59,Feltovich et al._ 2012_66,2,4
Feltovich et al._ 2012_328,Feltovich et al._ 2012,1,12,39,Feltovich et al._ 2012_60,Feltovich et al._ 2012_71,2,4
Feltovich et al._ 2012_329,Feltovich et al._ 2012,1,12,39,Feltovich et al._ 2012_61,Feltovich et al._ 2012_69,1,4
Feltovich et al._ 2012_330,Feltovich et al._ 2012,1,12,39,Feltovich et al._ 2012_62,Feltovich et al._ 2012_68,2,3
Feltovich et al._ 2012_331,Feltovich et al._ 2012,1,12,4,Feltovich et al._ 2012_53,Feltovich et al._ 2012_55,1,4
Feltovich et al._ 2012_332,Feltovich et al._ 2012,1,12,4,Feltovich et al._ 2012_54,Feltovich et al._ 2012_67,1,3
Feltovich et al._ 2012_333,Feltovich et al._ 2012,1,12,4,Feltovich et al._ 2012_56,Feltovich et al._ 2012_72,2,4
Feltovich et al._ 2012_334,Feltovich et al._ 2012,1,12,4,Feltovich et al._ 2012_57,Feltovich et al._ 2012_70,2,3
Feltovich et al._ 2012_335,Feltovich et al._ 2012,1,12,4,Feltovich et al._ 2012_58,Feltovich et al._ 2012_65,2,4
Feltovich et al._ 2012_336,Feltovich et al._ 2012,1,12,4,Feltovich et al._ 2012_59,Feltovich et al._ 2012_69,2,4
Feltovich et al._ 2012_337,Feltovich et al._ 2012,1,12,4,Feltovich et al._ 2012_60,Feltovich et al._ 2012_64,2,4
Feltovich et al._ 2012_338,Feltovich et al._ 2012,1,12,4,Feltovich et al._ 2012_61,Feltovich et al._ 2012_71,2,4
Feltovich et al._ 2012_339,Feltovich et al._ 2012,1,12,4,Feltovich et al._ 2012_62,Feltovich et al._ 2012_66,2,4
Feltovich et al._ 2012_340,Feltovich et al._ 2012,1,12,4,Feltovich et al._ 2012_63,Feltovich et al._ 2012_68,2,3
Feltovich et al._ 2012_341,Feltovich et al._ 2012,1,12,40,Feltovich et al._ 2012_53,Feltovich et al._ 2012_62,2,3
Feltovich et al._ 2012_342,Feltovich et al._ 2012,1,12,40,Feltovich et al._ 2012_54,Feltovich et al._ 2012_66,2,3
Feltovich et al._ 2012_343,Feltovich et al._ 2012,1,12,40,Feltovich et al._ 2012_55,Feltovich et al._ 2012_67,2,4
Feltovich et al._ 2012_344,Feltovich et al._ 2012,1,12,40,Feltovich et al._ 2012_56,Feltovich et al._ 2012_69,2,4
Feltovich et al._ 2012_345,Feltovich et al._ 2012,1,12,40,Feltovich et al._ 2012_57,Feltovich et al._ 2012_70,2,3
Feltovich et al._ 2012_346,Feltovich et al._ 2012,1,12,40,Feltovich et al._ 2012_58,Feltovich et al._ 2012_68,1,3
Feltovich et al._ 2012_347,Feltovich et al._ 2012,1,12,40,Feltovich et al._ 2012_59,Feltovich et al._ 2012_72,2,4
Feltovich et al._ 2012_348,Feltovich et al._ 2012,1,12,40,Feltovich et al._ 2012_60,Feltovich et al._ 2012_65,1,4
Feltovich et al._ 2012_349,Feltovich et al._ 2012,1,12,40,Feltovich et al._ 2012_61,Feltovich et al._ 2012_71,2,3
Feltovich et al._ 2012_350,Feltovich et al._ 2012,1,12,40,Feltovich et al._ 2012_63,Feltovich et al._ 2012_64,2,4
Feltovich et al._ 2012_351,Feltovich et al._ 2012,1,12,5,Feltovich et al._ 2012_53,Feltovich et al._ 2012_57,1,3
Feltovich et al._ 2012_352,Feltovich et al._ 2012,1,12,5,Feltovich et al._ 2012_54,Feltovich et al._ 2012_67,1,4
Feltovich et al._ 2012_353,Feltovich et al._ 2012,1,12,5,Feltovich et al._ 2012_55,Feltovich et al._ 2012_72,2,4
Feltovich et al._ 2012_354,Feltovich et al._ 2012,1,12,5,Feltovich et al._ 2012_56,Feltovich et al._ 2012_69,1,4
Feltovich et al._ 2012_355,Feltovich et al._ 2012,1,12,5,Feltovich et al._ 2012_58,Feltovich et al._ 2012_64,2,4
Feltovich et al._ 2012_356,Feltovich et al._ 2012,1,12,5,Feltovich et al._ 2012_59,Feltovich et al._ 2012_70,2,4
Feltovich et al._ 2012_357,Feltovich et al._ 2012,1,12,5,Feltovich et al._ 2012_60,Feltovich et al._ 2012_68,1,3
Feltovich et al._ 2012_358,Feltovich et al._ 2012,1,12,5,Feltovich et al._ 2012_61,Feltovich et al._ 2012_71,2,3
Feltovich et al._ 2012_359,Feltovich et al._ 2012,1,12,5,Feltovich et al._ 2012_62,Feltovich et al._ 2012_65,2,4
Feltovich et al._ 2012_360,Feltovich et al._ 2012,1,12,5,Feltovich et al._ 2012_63,Feltovich et al._ 2012_66,1,3
Feltovich et al._ 2012_361,Feltovich et al._ 2012,1,12,6,Feltovich et al._ 2012_53,Feltovich et al._ 2012_57,1,4
Feltovich et al._ 2012_362,Feltovich et al._ 2012,1,12,6,Feltovich et al._ 2012_54,Feltovich et al._ 2012_70,2,3
Feltovich et al._ 2012_363,Feltovich et al._ 2012,1,12,6,Feltovich et al._ 2012_55,Feltovich et al._ 2012_64,1,3
Feltovich et al._ 2012_364,Feltovich et al._ 2012,1,12,6,Feltovich et al._ 2012_56,Feltovich et al._ 2012_71,2,4
Feltovich et al._ 2012_365,Feltovich et al._ 2012,1,12,6,Feltovich et al._ 2012_58,Feltovich et al._ 2012_69,2,3
Feltovich et al._ 2012_366,Feltovich et al._ 2012,1,12,6,Feltovich et al._ 2012_59,Feltovich et al._ 2012_72,2,4
Feltovich et al._ 2012_367,Feltovich et al._ 2012,1,12,6,Feltovich et al._ 2012_60,Feltovich et al._ 2012_66,1,3
Feltovich et al._ 2012_368,Feltovich et al._ 2012,1,12,6,Feltovich et al._ 2012_61,Feltovich et al._ 2012_65,1,4
Feltovich et al._ 2012_369,Feltovich et al._ 2012,1,12,6,Feltovich et al._ 2012_62,Feltovich et al._ 2012_67,2,4
Feltovich et al._ 2012_370,Feltovich et al._ 2012,1,12,6,Feltovich et al._ 2012_63,Feltovich et al._ 2012_68,2,3
Feltovich et al._ 2012_371,Feltovich et al._ 2012,1,12,7,Feltovich et al._ 2012_53,Feltovich et al._ 2012_58,1,3
Feltovich et al._ 2012_372,Feltovich et al._ 2012,1,12,7,Feltovich et al._ 2012_54,Feltovich et al._ 2012_72,1,3
Feltovich et al._ 2012_373,Feltovich et al._ 2012,1,12,7,Feltovich et al._ 2012_55,Feltovich et al._ 2012_70,2,3
Feltovich et al._ 2012_374,Feltovich et al._ 2012,1,12,7,Feltovich et al._ 2012_56,Feltovich et al._ 2012_69,1,4
Feltovich et al._ 2012_375,Feltovich et al._ 2012,1,12,7,Feltovich et al._ 2012_57,Feltovich et al._ 2012_65,1,4
Feltovich et al._ 2012_376,Feltovich et al._ 2012,1,12,7,Feltovich et al._ 2012_59,Feltovich et al._ 2012_64,1,4
Feltovich et al._ 2012_377,Feltovich et al._ 2012,1,12,7,Feltovich et al._ 2012_60,Feltovich et al._ 2012_71,2,4
Feltovich et al._ 2012_378,Feltovich et al._ 2012,1,12,7,Feltovich et al._ 2012_61,Feltovich et al._ 2012_66,1,3
Feltovich et al._ 2012_379,Feltovich et al._ 2012,1,12,7,Feltovich et al._ 2012_62,Feltovich et al._ 2012_67,2,4
Feltovich et al._ 2012_380,Feltovich et al._ 2012,1,12,7,Feltovich et al._ 2012_63,Feltovich et al._ 2012_68,2,4
Feltovich et al._ 2012_381,Feltovich et al._ 2012,1,12,8,Feltovich et al._ 2012_53,Feltovich et al._ 2012_59,2,3
Feltovich et al._ 2012_382,Feltovich et al._ 2012,1,12,8,Feltovich et al._ 2012_54,Feltovich et al._ 2012_69,2,4
Feltovich et al._ 2012_383,Feltovich et al._ 2012,1,12,8,Feltovich et al._ 2012_55,Feltovich et al._ 2012_72,1,4
Feltovich et al._ 2012_384,Feltovich et al._ 2012,1,12,8,Feltovich et al._ 2012_56,Feltovich et al._ 2012_64,1,4
Feltovich et al._ 2012_385,Feltovich et al._ 2012,1,12,8,Feltovich et al._ 2012_57,Feltovich et al._ 2012_66,2,4
Feltovich et al._ 2012_386,Feltovich et al._ 2012,1,12,8,Feltovich et al._ 2012_58,Feltovich et al._ 2012_71,2,4
Feltovich et al._ 2012_387,Feltovich et al._ 2012,1,12,8,Feltovich et al._ 2012_60,Feltovich et al._ 2012_70,2,4
Feltovich et al._ 2012_388,Feltovich et al._ 2012,1,12,8,Feltovich et al._ 2012_61,Feltovich et al._ 2012_68,1,4
Feltovich et al._ 2012_389,Feltovich et al._ 2012,1,12,8,Feltovich et al._ 2012_62,Feltovich et al._ 2012_65,1,4
Feltovich et al._ 2012_390,Feltovich et al._ 2012,1,12,8,Feltovich et al._ 2012_63,Feltovich et al._ 2012_67,2,4
Feltovich et al._ 2012_391,Feltovich et al._ 2012,1,12,9,Feltovich et al._ 2012_53,Feltovich et al._ 2012_59,2,4
Feltovich et al._ 2012_392,Feltovich et al._ 2012,1,12,9,Feltovich et al._ 2012_54,Feltovich et al._ 2012_65,1,3
Feltovich et al._ 2012_393,Feltovich et al._ 2012,1,12,9,Feltovich et al._ 2012_55,Feltovich et al._ 2012_70,2,3
Feltovich et al._ 2012_394,Feltovich et al._ 2012,1,12,9,Feltovich et al._ 2012_56,Feltovich et al._ 2012_72,1,4
Feltovich et al._ 2012_395,Feltovich et al._ 2012,1,12,9,Feltovich et al._ 2012_57,Feltovich et al._ 2012_64,1,3
Feltovich et al._ 2012_396,Feltovich et al._ 2012,1,12,9,Feltovich et al._ 2012_58,Feltovich et al._ 2012_67,2,4
